ts_code  ,trade_date,open ,high ,low  ,close,pre_close,change,pct_chg,vol       ,amount      ,K   ,r_1y   ,expiry_t             ,sigma_1y           ,d1                   ,d2                   ,call              ,put                ,close_day_before,return                 ,K   ,r_1y   ,expiry_t             ,sigma_1y          ,d1                   ,d2                   ,call              ,put
000651.SZ,2020-04-24,55.01,55.1 ,53.95,54.15,54.87    ,-0.72 ,-1.3122,287879.51 ,1563281.028 ,60.0,0.03086,0.6904109589041096   ,0.35946161665591414,-0.07856837089571246 ,-0.37724852130138026 ,4.983723796937188 ,8.848881133791753  ,54.2            ,0.012361623616236063   ,60.0,0.03086,0.6904109589041096   ,0.3600671599184246,-0.07793350977562738 ,-0.3771168119625795  ,4.994704101815742 ,8.859861438670308
000651.SZ,2020-04-27,53.98,54.68,53.62,54.08,54.15    ,-0.07 ,-0.1293,244654.86 ,1327568.195 ,60.0,0.03086,0.6821917808219178   ,0.35946161665591414,-0.12617254153438023 ,-0.4230695109259451  ,4.6093412773130495,9.209398314288734  ,54.87           ,-0.013121924548933824  ,60.0,0.03086,0.6821917808219178   ,0.3600671599184246,-0.12546062345066142 ,-0.4228577407054317  ,4.620060654242241 ,9.220117691217926
000651.SZ,2020-04-28,54.08,55.1 ,53.56,54.99,54.08    ,0.91  ,1.6827 ,408555.0  ,2233721.075 ,60.0,0.03086,0.6794520547945205   ,0.35946161665591414,-0.13167503661895916 ,-0.4279752275792029  ,4.563489297384546 ,9.23851374095246   ,54.15           ,-0.0012927054478301069 ,60.0,0.03086,0.6794520547945205   ,0.3600671599184246,-0.1309548691873008  ,-0.4277542026873954  ,4.574165748792879 ,9.249190192360793
000651.SZ,2020-04-29,54.79,55.88,54.64,55.22,54.99    ,0.23  ,0.4183 ,320440.17 ,1778301.317 ,60.0,0.03086,0.6767123287671233   ,0.35946161665591414,-0.07639432736550297 ,-0.37209653549431976 ,4.966164969312338 ,8.73615723947426   ,54.08           ,0.016826923076923146   ,60.0,0.03086,0.6767123287671233   ,0.3600671599184246,-0.07576813482040536 ,-0.37196847813680534 ,4.977061395409461 ,8.747053665571382
000651.SZ,2020-04-30,54.08,55.66,54.0 ,54.77,55.22    ,-0.45 ,-0.8149,631453.63 ,3452771.148 ,60.0,0.03086,0.673972602739726    ,0.35946161665591414,-0.06329202356327601 ,-0.35839503713894116 ,5.059845356420933 ,8.604805873214143  ,54.99           ,0.0041825786506637     ,60.0,0.03086,0.673972602739726    ,0.3600671599184246,-0.06268887437384847 ,-0.35828901374358224 ,5.070775130017211 ,8.615735646810421
000651.SZ,2020-05-06,53.82,54.46,53.82,54.46,54.77    ,-0.31 ,-0.566 ,603182.37 ,3261213.46  ,60.0,0.03086,0.6575342465753424   ,0.35946161665591414,-0.09753461954450422 ,-0.38901660011367434 ,4.759498558959244 ,8.78427737831229   ,55.22           ,-0.008149221296631579  ,60.0,0.03086,0.6575342465753424   ,0.3600671599184246,-0.09687997764392771 ,-0.3888529840731573  ,4.77017693691484  ,8.794955756267886
000651.SZ,2020-05-07,54.48,54.97,54.02,54.1 ,54.46    ,-0.36 ,-0.661 ,435386.31 ,2365773.8   ,60.0,0.03086,0.6547945205479452   ,0.35946161665591414,-0.11815162672765168 ,-0.40902571929298687 ,4.602925087307739 ,8.942675094547674  ,54.77           ,-0.005660032864706998  ,60.0,0.03086,0.6547945205479452   ,0.3600671599184246,-0.11746333533440609 ,-0.40882742972143893 ,4.613497441275392 ,8.953247448515327
000651.SZ,2020-05-08,54.31,57.58,53.99,56.99,54.1     ,2.89  ,5.342  ,1233737.07,6960938.612 ,60.0,0.03086,0.6520547945205479   ,0.35946161665591414,-0.14214979388321242 ,-0.4324147253766471  ,4.426806157664888 ,9.131527773113195  ,54.46           ,-0.006610356224752101  ,60.0,0.03086,0.6520547945205479   ,0.3600671599184246,-0.14142216887133052 ,-0.432176076003511   ,4.437254061921863 ,9.14197567737017
000651.SZ,2020-05-11,57.98,59.23,57.8 ,58.21,56.99    ,1.22  ,2.1407 ,871715.82 ,5106210.049 ,60.0,0.03086,0.6438356164383562   ,0.35946161665591414,0.03465618159291938  ,-0.25377354753088605 ,5.764610203160867 ,7.594249165518637  ,54.1            ,0.0534195933456562     ,60.0,0.03086,0.6438356164383562   ,0.3600671599184246,0.03508337404741307  ,-0.25383223916271974 ,5.775650413923831 ,7.6052893762816005
000651.SZ,2020-05-12,58.61,59.28,58.05,59.0 ,58.21    ,0.79  ,1.3572 ,659115.59 ,3877277.579 ,60.0,0.03086,0.6410958904109589   ,0.35946161665591414,0.10741492465288247  ,-0.18040046995208456 ,6.393060079056173 ,7.007672331263702  ,56.99           ,0.021407264432356535   ,60.0,0.03086,0.6410958904109589   ,0.3600671599184246,0.10771872099947966  ,-0.18058152279375733 ,6.40425450446816  ,7.018866756675688
000651.SZ,2020-05-13,58.99,58.99,57.78,58.39,59.0     ,-0.61 ,-1.0339,481904.2  ,2811015.693 ,60.0,0.03086,0.6383561643835617   ,0.35946161665591414,0.1536714449856768   ,-0.133528301011415   ,6.812646607075624 ,6.642232569632117  ,58.21           ,0.013571551279848808   ,60.0,0.03086,0.6383561643835617   ,0.3600671599184246,0.1538964131488992   ,-0.1337871449247118  ,6.823900515025308 ,6.653486477581801
000651.SZ,2020-05-14,58.41,59.36,58.36,58.57,58.39    ,0.18  ,0.3083 ,402484.72 ,2363678.848 ,60.0,0.03086,0.6356164383561644   ,0.35946161665591414,0.11682504922258265  ,-0.16975772560866087 ,6.458322615840807 ,6.902882709281037  ,59.0            ,-0.010338983050847447  ,60.0,0.03086,0.6356164383561644   ,0.3600671599184246,0.11711094537849365  ,-0.16995460218955838 ,6.46949177225536  ,6.9140518656955905
000651.SZ,2020-05-15,59.0 ,59.02,57.7 ,57.93,58.57    ,-0.64 ,-1.0927,382784.25 ,2226821.791 ,60.0,0.03086,0.6328767123287671   ,0.35946161665591414,0.12692651180874392  ,-0.15903796073838267 ,6.540571977903415 ,6.810106622797701  ,58.39           ,0.003082719643774614   ,60.0,0.03086,0.6328767123287671   ,0.3600671599184246,0.12719437911482626  ,-0.15925182458701784 ,6.551737635859073 ,6.821272280753359
000651.SZ,2020-05-18,58.0 ,58.44,57.0 ,57.99,57.93    ,0.06  ,0.1036 ,408130.65 ,2362232.004 ,60.0,0.03086,0.6246575342465753   ,0.35946161665591414,0.08632331740144233  ,-0.19777817458108798 ,6.143930933650591 ,7.068391756684601  ,58.57           ,-0.01092709578282398   ,60.0,0.03086,0.6246575342465753   ,0.3600671599184246,0.08665633345722877  ,-0.19792375133289986 ,6.154950268776137 ,7.079411091810147
000651.SZ,2020-05-19,59.0 ,59.0 ,57.91,58.02,57.99    ,0.03  ,0.0517 ,351415.48 ,2049291.641 ,60.0,0.03086,0.6219178082191781   ,0.35946161665591414,0.08924236907377386  ,-0.19423540867235012 ,6.159561469813525 ,7.028998526938523  ,57.93           ,0.001035732780942556   ,60.0,0.03086,0.6219178082191781   ,0.3600671599184246,0.08956942619637401  ,-0.19438589365836936 ,6.170565178809564 ,7.040002235934562
000651.SZ,2020-05-20,58.0 ,58.0 ,57.04,57.38,58.02    ,-0.64 ,-1.1031,370542.58 ,2126225.292 ,60.0,0.03086,0.6191780821917808   ,0.35946161665591414,0.09034340050096212  ,-0.19250928766915593 ,6.1591211220766695,7.003534834040799  ,57.99           ,0.000517330574236957   ,60.0,0.03086,0.6191780821917808   ,0.3600671599184246,0.09066755383259358  ,-0.19266162343028997 ,6.170105160557394 ,7.014518872521524
000651.SZ,2020-05-21,57.7 ,57.7 ,56.76,57.01,57.38    ,-0.37 ,-0.6448,282576.17 ,1611479.871 ,60.0,0.03086,0.6164383561643836   ,0.35946161665591414,0.050315503164552196 ,-0.23191071095143523 ,5.804712829857326 ,7.294103617444325  ,58.02           ,-0.011030679076180636  ,60.0,0.03086,0.6164383561643836   ,0.3600671599184246,0.05070591898698631  ,-0.23199572887364303 ,5.815582255466399 ,7.304973043053398
000651.SZ,2020-05-22,57.02,57.03,55.61,55.62,57.01    ,-1.39 ,-2.4382,391140.75 ,2190126.379 ,60.0,0.03086,0.6136986301369863   ,0.35946161665591414,0.026526018267224397 ,-0.25507232807632985 ,5.597714537437785 ,7.462082821466961  ,57.38           ,-0.0064482398048101176 ,60.0,0.03086,0.6136986301369863   ,0.3600671599184246,0.02695538527021514  ,-0.25511733712202206 ,5.608499746842913 ,7.472868030872089
000651.SZ,2020-05-25,55.64,55.95,54.39,54.9 ,55.62    ,-0.72 ,-1.2945,393736.44 ,2159635.374 ,60.0,0.03086,0.6054794520547945   ,0.35946161665591414,-0.06434897945669854 ,-0.3440552662129453  ,4.864843855769951 ,8.1341471543973    ,57.01           ,-0.024381687423259087  ,60.0,0.03086,0.6054794520547945   ,0.3600671599184246,-0.06376996799947557 ,-0.34394744347123174 ,4.875277711779994 ,8.144581010407343
000651.SZ,2020-05-26,55.5 ,56.9 ,55.46,56.88,54.9     ,1.98  ,3.6066 ,444970.25 ,2505509.971 ,60.0,0.03086,0.6027397260273972   ,0.35946161665591414,-0.11212082159223986 ,-0.39119357121166953 ,4.5144465472689035,8.508729025971498  ,55.62           ,-0.012944983818770206  ,60.0,0.03086,0.6027397260273972   ,0.3600671599184246,-0.11146253614659579 ,-0.39100540723505584 ,4.52467897583314  ,8.518961454535734
000651.SZ,2020-05-27,56.8 ,57.46,56.0 ,56.24,56.88    ,-0.64 ,-1.1252,350574.18 ,1978039.958 ,60.0,0.03086,0.6                  ,0.35946161665591414,0.013931369346448902 ,-0.26450640163538114 ,5.449982500878917 ,7.469244580653985  ,54.9            ,0.036065573770491875   ,60.0,0.03086,0.6                  ,0.3600671599184246,0.01437659763390058  ,-0.26453022514215163 ,5.460625081503185 ,7.479887161278253
000651.SZ,2020-05-28,56.29,57.6 ,56.05,56.82,56.24    ,0.58  ,1.0313 ,419757.32 ,2387382.503 ,60.0,0.03086,0.5972602739726027   ,0.35946161665591414,-0.027710701896081203,-0.30551204285488787 ,5.115436996671633 ,7.779679098552016  ,56.88           ,-0.011251758087201134  ,60.0,0.03086,0.5972602739726027   ,0.3600671599184246,-0.027196513237004546,-0.30546583387024473 ,5.125932872906219 ,7.790174974786602
000651.SZ,2020-05-29,56.31,57.03,56.22,56.94,56.82    ,0.12  ,0.2112 ,291691.29 ,1653447.09  ,60.0,0.03086,0.5945205479452055   ,0.35946161665591414,0.008300182441418228 ,-0.26886326711081315 ,5.3868837515367325,7.476106296590867  ,56.24           ,0.01031294452347081    ,60.0,0.03086,0.5945205479452055   ,0.3600671599184246,0.008752736086102214 ,-0.2688776185589507  ,5.397467124853019 ,7.486689669907154
000651.SZ,2020-06-01,57.51,58.26,57.19,57.97,56.94    ,1.03  ,1.8089 ,579250.71 ,3350002.819 ,60.0,0.03086,0.5863013698630137   ,0.35946161665591414,0.013172307638332144 ,-0.2620685976705186  ,5.3978662967141595,7.3820326980561966 ,56.82           ,0.002111932418162574   ,60.0,0.03086,0.5863013698630137   ,0.3600671599184246,0.013613431618383347 ,-0.26209114009615375 ,5.4083978930835315,7.3925642944255685
000651.SZ,2020-06-02,58.88,58.98,57.71,58.09,57.97    ,0.12  ,0.207  ,468374.9  ,2727456.657 ,60.0,0.03086,0.5835616438356165   ,0.35946161665591414,0.0775374628237188   ,-0.19705960322837301 ,5.914744373797337 ,6.873892902942924  ,56.94           ,0.018089216719353728   ,60.0,0.03086,0.5835616438356165   ,0.3600671599184246,0.0778692569582422   ,-0.19719039089827117 ,5.925410109432118 ,6.884558638577705
000651.SZ,2020-06-03,58.1 ,58.49,57.51,58.02,58.09    ,-0.07 ,-0.1205,458199.6  ,2663404.636 ,60.0,0.03086,0.5808219178082191   ,0.35946161665591414,0.08431378130355455  ,-0.18963793234977894 ,5.961613465576072 ,6.805744543771674  ,57.97           ,0.002070036225634027   ,60.0,0.03086,0.5808219178082191   ,0.3600671599184246,0.08463309312240003  ,-0.18978011518507548 ,5.972270309448785 ,6.816401387644387
000651.SZ,2020-06-04,58.6 ,59.69,58.4 ,59.65,58.02    ,1.63  ,2.8094 ,656228.49 ,3889276.666 ,60.0,0.03086,0.5780821917808219   ,0.35946161665591414,0.07914459248939827  ,-0.19416024490426942 ,5.9072891716515485,6.826403220179266  ,58.09           ,-0.001205026682733694  ,60.0,0.03086,0.5780821917808219   ,0.3600671599184246,0.07947150879503853  ,-0.19429373353542015 ,5.9179125329916396,6.837026581519357
000651.SZ,2020-06-05,60.0 ,61.01,59.89,60.17,59.65    ,0.52  ,0.8718 ,585366.42 ,3537033.31  ,60.0,0.03086,0.5753424657534246   ,0.35946161665591414,0.17998995620258557  ,-0.09266647022444785 ,6.789105289054611 ,6.083202729232163  ,58.02           ,0.028093760772147456   ,60.0,0.03086,0.5753424657534246   ,0.3600671599184246,0.1801461843450056   ,-0.09296955471612503 ,6.799859734322119 ,6.093957174499671
000651.SZ,2020-06-08,61.58,63.0 ,61.0 ,62.39,60.17    ,2.22  ,3.6895 ,698377.24 ,4352741.531 ,60.0,0.03086,0.5671232876712329   ,0.35946161665591414,0.21045478249558588  ,-0.06024709237694567 ,7.036491751092534 ,5.825541894482086  ,59.65           ,0.008717518860016817   ,60.0,0.03086,0.5671232876712329   ,0.3600671599184246,0.21055648655215897  ,-0.060601408348332664,7.047198352471366 ,5.836248495860918
000651.SZ,2020-06-09,62.61,62.65,61.33,61.92,62.39    ,-0.47 ,-0.7533,423430.8  ,2624116.044 ,60.0,0.03086,0.5643835616438356   ,0.35946161665591414,0.34416229714397073  ,0.07411508314485377  ,8.371207309688224 ,4.945242530354719  ,60.17           ,0.036895462855243456   ,60.0,0.03086,0.5643835616438356   ,0.3600671599184246,0.34403803656647974  ,0.07353590537058902  ,8.381879317084014 ,4.955914537750509
000651.SZ,2020-06-10,62.46,62.47,60.88,61.33,61.92    ,-0.59 ,-0.9528,414142.08 ,2538340.301 ,60.0,0.03086,0.5616438356164384   ,0.35946161665591414,0.31595989853801826  ,0.04656893633277648  ,8.057400271478691 ,5.106420990917989  ,62.39           ,-0.00753325853502162   ,60.0,0.03086,0.5616438356164384   ,0.3600671599184246,0.31588196278753045  ,0.046037188896740244 ,8.068064859787732 ,5.11708557922703
000651.SZ,2020-06-11,60.13,60.15,58.38,58.92,60.13    ,-1.21 ,-2.0123,502725.48 ,2967853.991 ,60.0,0.03086,0.5589041095890411   ,0.35946161665591414,0.20660217761020225  ,-0.06213093022552227 ,6.959847493950196 ,5.803854133693786  ,61.92           ,-0.028908268733850113  ,60.0,0.03086,0.5589041095890411   ,0.3600671599184246,0.2067070470239239   ,-0.06247876428645055 ,6.970477697543469 ,5.814484337287059
000651.SZ,2020-06-12,57.55,59.0 ,57.07,58.92,58.92    ,0.0   ,0.0    ,458145.13 ,2664909.219 ,60.0,0.03086,0.5561643835616439   ,0.35946161665591414,0.1303037492064583   ,-0.13776988988591551 ,6.256127929731676 ,6.315120911346703  ,60.13           ,-0.020123066688840858  ,60.0,0.03086,0.5561643835616439   ,0.3600671599184246,0.13053582357288324  ,-0.13798940806369375 ,6.266653025082984 ,6.325646006698012
000651.SZ,2020-06-15,58.12,58.54,57.23,57.29,58.92    ,-1.63 ,-2.7665,434864.56 ,2511349.54  ,60.0,0.03086,0.547945205479452    ,0.35946161665591414,0.12832850694664646  ,-0.13775691949338184 ,6.203121690782034 ,6.2770762277706496 ,58.92           ,0.0                    ,60.0,0.03086,0.547945205479452    ,0.3600671599184246,0.12856055668374894  ,-0.13797311298940101 ,6.2135713962611305,6.287525933249746
000651.SZ,2020-06-16,58.0 ,58.17,57.3 ,57.84,57.29    ,0.55  ,0.96   ,373333.77 ,2154265.739 ,60.0,0.03086,0.5452054794520548   ,0.35946161665591414,0.021966334021093475 ,-0.24345304525056569 ,5.321629636169181 ,7.030572201654255  ,58.92           ,-0.02766463000678891   ,60.0,0.03086,0.5452054794520548   ,0.3600671599184246,0.0223761373670691   ,-0.24349036312535588 ,5.331846260516112 ,7.040788826001187
000651.SZ,2020-06-17,57.73,57.79,57.12,57.77,57.84    ,-0.07 ,-0.121 ,340596.87 ,1958449.252 ,60.0,0.03086,0.5424657534246575   ,0.35946161665591414,0.05712231904345335  ,-0.20762933746153242 ,5.587935968772516 ,6.751866984499426  ,57.29           ,0.009600279280851881   ,60.0,0.03086,0.5424657534246575   ,0.3600671599184246,0.05747187489153759  ,-0.20772577799917225 ,5.598210376618127 ,6.762141392345036
000651.SZ,2020-06-18,57.5 ,58.53,57.5 ,58.06,57.77    ,0.29  ,0.502  ,354163.46 ,2055422.018 ,60.0,0.03086,0.5397260273972603   ,0.35946161665591414,0.051691127247069944 ,-0.21239111818286263 ,5.533923429214877 ,6.772843316964686  ,57.84           ,-0.001210235131396962  ,60.0,0.03086,0.5397260273972603   ,0.3600671599184246,0.052048690275827814 ,-0.21247842386068994 ,5.544162488450414 ,6.783082376200223
000651.SZ,2020-06-19,58.5 ,58.99,58.2 ,58.84,58.06    ,0.78  ,1.3434 ,554183.63 ,3254280.721 ,60.0,0.03086,0.536986301369863    ,0.35946161665591414,0.06983951647438084  ,-0.19357161670054074 ,5.668378712533695 ,6.6222878941231045 ,57.77           ,0.005019906525878469   ,60.0,0.03086,0.536986301369863    ,0.3600671599184246,0.07016542883934052  ,-0.19368944249724684 ,5.678631684683335 ,6.632540866272745
000651.SZ,2020-06-22,57.81,57.89,56.85,57.26,58.84    ,-1.58 ,-2.6852,737390.3  ,4219357.336 ,60.0,0.03086,0.5287671232876713   ,0.35946161665591414,0.11843257052651628  ,-0.14295488760420522 ,6.034163109372994 ,6.223042703738134  ,58.06           ,0.013434378229417863   ,60.0,0.03086,0.5287671232876713   ,0.3600671599184246,0.11867335529626476  ,-0.14315443194566557 ,6.044426909001068 ,6.233306503366208
000651.SZ,2020-06-23,57.0 ,57.3 ,56.2 ,56.23,57.26    ,-1.03 ,-1.7988,717338.41 ,4053258.7   ,60.0,0.03086,0.5260273972602739   ,0.35946161665591414,0.013331474831798508 ,-0.2473779342757764  ,5.184736648444527 ,6.958607224272804  ,58.84           ,-0.026852481305234623  ,60.0,0.03086,0.5260273972602739   ,0.3600671599184246,0.013747872191548622 ,-0.24740072379674763 ,5.194768265762512 ,6.9686388415907885
000651.SZ,2020-06-24,56.3 ,57.25,56.3 ,57.22,56.23    ,0.99  ,1.7606 ,537126.88 ,3062608.627 ,60.0,0.03086,0.5232876712328767   ,0.35946161665591414,-0.057446492549044985,-0.31747608456964943 ,4.66141789507946  ,7.470279874365929  ,57.26           ,-0.01798812434509258   ,60.0,0.03086,0.5232876712328767   ,0.3600671599184246,-0.0569122085264353  ,-0.3173798422188217  ,4.671228225069701 ,7.48009020435617
000651.SZ,2020-06-29,57.0 ,57.01,56.23,56.46,57.22    ,-0.76 ,-1.3282,373017.44 ,2107362.032 ,60.0,0.03086,0.5095890410958904   ,0.35946161665591414,0.004705779264298215 ,-0.25189771325345317 ,5.058811043995501 ,6.9026363717478425 ,56.23           ,0.017606260003556858   ,60.0,0.03086,0.5095890410958904   ,0.3600671599184246,0.005129771950180098 ,-0.25190599068719166 ,5.068678560933911 ,6.912503888686253
000651.SZ,2020-06-30,56.76,57.1 ,56.18,56.57,56.46    ,0.11  ,0.1948 ,429141.48 ,2429936.484 ,60.0,0.03086,0.5068493150684932   ,0.35946161665591414,-0.04855207910850059 ,-0.30446484764787773 ,4.667824671520968 ,7.27664393545129   ,57.22           ,-0.013282069206571094  ,60.0,0.03086,0.5068493150684932   ,0.3600671599184246,-0.04803968257659882 ,-0.30438355765308295 ,4.6775237182285885,7.28634298215891
000651.SZ,2020-07-01,56.6 ,57.8 ,56.0 ,57.41,56.57    ,0.84  ,1.4849 ,722332.56 ,4113728.681 ,60.0,0.03086,0.5041095890410959   ,0.35946161665591414,-0.04208233939714531 ,-0.2973025146001844  ,4.703330677871147 ,7.207144300224346  ,56.46           ,0.0019482819695359446  ,60.0,0.03086,0.5041095890410959   ,0.3600671599184246,-0.04158198910621453 ,-0.29723210411475687 ,4.713025144157797 ,7.216838766510996
000651.SZ,2020-07-02,57.19,58.28,56.9 ,58.21,57.41    ,0.8   ,1.3935 ,1020711.53,5865537.926 ,60.0,0.03086,0.5013698630136987   ,0.35946161665591414,0.014685673196774225 ,-0.2398400240517573  ,5.101001446951557 ,6.769809850008222  ,56.57           ,0.014848859819692351   ,60.0,0.03086,0.5013698630136987   ,0.3600671599184246,0.015089384909999075 ,-0.2398650822376345  ,5.110820594142101 ,6.779628997198767
000651.SZ,2020-07-03,58.4 ,59.5 ,58.04,58.44,58.21    ,0.23  ,0.3951 ,939737.03 ,5501964.868 ,60.0,0.03086,0.4986301369863014   ,0.35946161665591414,0.0682150777048101   ,-0.18561424150207795 ,5.49611562756753  ,6.369919233643959  ,57.41           ,0.013934854554955658   ,60.0,0.03086,0.4986301369863014   ,0.3600671599184246,0.06852759417415778  ,-0.18572932182457486 ,5.506022282035168 ,6.379825888111597
000651.SZ,2020-07-06,58.15,61.47,57.9 ,61.26,58.44    ,2.82  ,4.8255 ,1421416.13,8511052.462 ,60.0,0.03086,0.4904109589041096   ,0.35946161665591414,0.08133265517987319  ,-0.17039597147306768 ,5.5627908440173925,6.221582593408002  ,58.21           ,0.003951211132107831   ,60.0,0.03086,0.4904109589041096   ,0.3600671599184246,0.08161957533454638  ,-0.1705331093173229  ,5.572644650512146 ,6.231436399902755
000651.SZ,2020-07-07,62.05,63.0 ,60.05,60.08,61.26    ,-1.18 ,-1.9262,1462405.76,8947221.748 ,60.0,0.03086,0.4876712328767123   ,0.35946161665591414,0.2682555822813152   ,0.017231093026268962 ,7.149999390985101 ,4.993788033017779  ,58.44           ,0.04825462012320329    ,60.0,0.03086,0.4876712328767123   ,0.3600671599184246,0.2682269594580085   ,0.016779598382578143 ,7.159968844061908 ,5.003757486094585
000651.SZ,2020-07-08,60.0 ,60.8 ,58.65,59.49,60.08    ,-0.59 ,-0.982 ,1270421.54,7524133.912 ,60.0,0.03086,0.4849315068493151   ,0.35946161665591414,0.1902659991909787   ,-0.060052371958519535,6.433866057924096 ,5.462652015093699  ,61.26           ,-0.01926216127979105   ,60.0,0.03086,0.4849315068493151   ,0.3600671599184246,0.1903673469025693   ,-0.06037270655210053 ,6.44379173637342  ,5.472577693543023
